lesson_id,course_id,instructional_sha256_r1,instructional_sha256_r2,instructional_equal,citation_sequence_sha256_r1,citation_sequence_sha256_r2,citation_sequence_equal,roundtrip_byte_identical
ma-g4-mathematics-u10-l04,ma-g4-mathematics,891877809e28adbb1952afe9ce018f32e2fe3829cc7718a810d3be3e99c401b6,891877809e28adbb1952afe9ce018f32e2fe3829cc7718a810d3be3e99c401b6,true,317d43cc4a564510d69ad1ade43309cec34a32ff07cc8430c0beedf43a93faa9,317d43cc4a564510d69ad1ade43309cec34a32ff07cc8430c0beedf43a93faa9,true,true
ma-g4-mathematics-u10-l05,ma-g4-mathematics,611d9719cd059d33169f5a699d4705e11468878911ed9641c5e8beb01426a294,611d9719cd059d33169f5a699d4705e11468878911ed9641c5e8beb01426a294,true,2b1d3607b7d92a43f5abb4c51ab921fd06b6f845766ddd0387b8a8bc9e3f8467,2b1d3607b7d92a43f5abb4c51ab921fd06b6f845766ddd0387b8a8bc9e3f8467,true,true
ma-g4-mathematics-u10-l06,ma-g4-mathematics,3f03d87630b2c36f7a85c6048f51828f12180ca616182a6ec0f0d6edf233f7cd,3f03d87630b2c36f7a85c6048f51828f12180ca616182a6ec0f0d6edf233f7cd,true,cf4d280f2cf2fe4ab9fa08c7fb1d8ae412689b5cc7c4016a86fb61090f56d06a,cf4d280f2cf2fe4ab9fa08c7fb1d8ae412689b5cc7c4016a86fb61090f56d06a,true,true
ma-g4-mathematics-u10-l07,ma-g4-mathematics,62223a88370fdab18f1dc9dbd6b1c45dd6c153930cbfd5e914444795d9325003,62223a88370fdab18f1dc9dbd6b1c45dd6c153930cbfd5e914444795d9325003,true,cf4d280f2cf2fe4ab9fa08c7fb1d8ae412689b5cc7c4016a86fb61090f56d06a,cf4d280f2cf2fe4ab9fa08c7fb1d8ae412689b5cc7c4016a86fb61090f56d06a,true,true
ma-g4-mathematics-u10-l08,ma-g4-mathematics,27f714cf48f1c4433ad0515b6c0cd2d04623df184c842c90afe810f00a9c8080,27f714cf48f1c4433ad0515b6c0cd2d04623df184c842c90afe810f00a9c8080,true,d15172d03c33ba077e772ddbef09d0d7d784c61c7ff7e93eed6acf4b80a6e121,d15172d03c33ba077e772ddbef09d0d7d784c61c7ff7e93eed6acf4b80a6e121,true,true
ma-g4-mathematics-u10-l09,ma-g4-mathematics,28863cfe96f8afb094948abee1857f92dabff8b732b06341baa6ebe1db63dd9f,28863cfe96f8afb094948abee1857f92dabff8b732b06341baa6ebe1db63dd9f,true,2b1d3607b7d92a43f5abb4c51ab921fd06b6f845766ddd0387b8a8bc9e3f8467,2b1d3607b7d92a43f5abb4c51ab921fd06b6f845766ddd0387b8a8bc9e3f8467,true,true
ma-g4-mathematics-u10-l10,ma-g4-mathematics,c50a2bc078120c1c8425e19a90d988fc1892cdfe11a3b75e07a41f73ff86b306,c50a2bc078120c1c8425e19a90d988fc1892cdfe11a3b75e07a41f73ff86b306,true,cf4d280f2cf2fe4ab9fa08c7fb1d8ae412689b5cc7c4016a86fb61090f56d06a,cf4d280f2cf2fe4ab9fa08c7fb1d8ae412689b5cc7c4016a86fb61090f56d06a,true,true
ma-g4-mathematics-u10-l11,ma-g4-mathematics,95466fbfd8622505ba79c48f317af844a25935954ff1f388791ff476bb6ea6f3,95466fbfd8622505ba79c48f317af844a25935954ff1f388791ff476bb6ea6f3,true,5beb6ab39d96a88805d29a539f6cb7599d81dac80184f4f848c8dd1886c5dbdc,5beb6ab39d96a88805d29a539f6cb7599d81dac80184f4f848c8dd1886c5dbdc,true,true
ma-g4-mathematics-u10-l12,ma-g4-mathematics,0f135fb3c09c2092678a11aa396c05eed7c8ef39918c95d9e5e1575d2d0e14b0,0f135fb3c09c2092678a11aa396c05eed7c8ef39918c95d9e5e1575d2d0e14b0,true,5beb6ab39d96a88805d29a539f6cb7599d81dac80184f4f848c8dd1886c5dbdc,5beb6ab39d96a88805d29a539f6cb7599d81dac80184f4f848c8dd1886c5dbdc,true,true
ma-g4-mathematics-u10-l13,ma-g4-mathematics,0a462823c8f38e2b39c73130ffce16f16d691e20f0f38452c6e575bac4aeaa1f,0a462823c8f38e2b39c73130ffce16f16d691e20f0f38452c6e575bac4aeaa1f,true,e47b510910539fbf1cd23eb92640ba1719fa9424cc1e0307ba0062bc5b18239d,e47b510910539fbf1cd23eb92640ba1719fa9424cc1e0307ba0062bc5b18239d,true,true
ma-g4-mathematics-u10-l14,ma-g4-mathematics,bc987f3899a35bd1f498794aa38fed0e9f3d414c8fb7250846c9abd723b04067,bc987f3899a35bd1f498794aa38fed0e9f3d414c8fb7250846c9abd723b04067,true,3614e9915931b02a8e2897a7e7fb68f265eefaf4ff60adf54bac63f679b0a76e,3614e9915931b02a8e2897a7e7fb68f265eefaf4ff60adf54bac63f679b0a76e,true,true
ma-g4-mathematics-u10-l15,ma-g4-mathematics,177278dbe2a8fbd76b792d58cb136839cd184a7be3e04430b6c65d3837e2bbb9,177278dbe2a8fbd76b792d58cb136839cd184a7be3e04430b6c65d3837e2bbb9,true,0a09c2ae3f0fcf75b6b681bdfbfe3bb5dbf6c4e8190700be4381a5353c760d5a,0a09c2ae3f0fcf75b6b681bdfbfe3bb5dbf6c4e8190700be4381a5353c760d5a,true,true
ma-g4-mathematics-u10-l16,ma-g4-mathematics,bcd64d4b1c5dc28a12a3bdc0fcedda5eed00985f84973f8e88118dd459657480,bcd64d4b1c5dc28a12a3bdc0fcedda5eed00985f84973f8e88118dd459657480,true,d0e01934b1dcf9d0151c0a92ee013d59d90ecc54fe44997da811cc3f2755a3b2,d0e01934b1dcf9d0151c0a92ee013d59d90ecc54fe44997da811cc3f2755a3b2,true,true
ma-g4-mathematics-u10-l17,ma-g4-mathematics,6921f46295b3ec742b83680492d66b4a7101fef86f6d48ecd5e3b0fe8b5994cf,6921f46295b3ec742b83680492d66b4a7101fef86f6d48ecd5e3b0fe8b5994cf,true,99ab615054fd41cb61ccab1c90f26e82b70c35bddcc162780e46ce663ea201dd,99ab615054fd41cb61ccab1c90f26e82b70c35bddcc162780e46ce663ea201dd,true,true
ma-g4-mathematics-u10-l18,ma-g4-mathematics,31d2ab4b0919d8fcdf1331fc2a46851bf58493c6fae15ba5de04d58edac9e95c,31d2ab4b0919d8fcdf1331fc2a46851bf58493c6fae15ba5de04d58edac9e95c,true,40f45d9d453b3b759cbbaa03fdf2da475a8fd3d5acc9ce8016ca910562c2f691,40f45d9d453b3b759cbbaa03fdf2da475a8fd3d5acc9ce8016ca910562c2f691,true,true
ma-g4-english-language-arts-u01-l01,ma-g4-english-language-arts,59e723aed9f363866352ad502111f20328432b56278d35848e2208505c4c89c5,59e723aed9f363866352ad502111f20328432b56278d35848e2208505c4c89c5,true,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,true,true
ma-g4-english-language-arts-u01-l02,ma-g4-english-language-arts,a83d7164200076dd377185c35182bb68f6c72a708818e10c35599338b5a21c13,a83d7164200076dd377185c35182bb68f6c72a708818e10c35599338b5a21c13,true,adea9eac82135e0d03f0255e39b03bf6030424781b4a4fac1eb9daf6a5cf2757,adea9eac82135e0d03f0255e39b03bf6030424781b4a4fac1eb9daf6a5cf2757,true,true
ma-g4-english-language-arts-u01-l03,ma-g4-english-language-arts,3d476edccb24c3b0c2880be5f78a0374bb389fcd870d6708589a334e77550879,3d476edccb24c3b0c2880be5f78a0374bb389fcd870d6708589a334e77550879,true,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,true,true
ma-g4-english-language-arts-u01-l04,ma-g4-english-language-arts,d4fb598f813006513612e2754292460215898f4d300efafa5699e7c41e88ffed,d4fb598f813006513612e2754292460215898f4d300efafa5699e7c41e88ffed,true,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,true,true
ma-g4-english-language-arts-u01-l05,ma-g4-english-language-arts,ffe2111592da58398548ca4dcb71bb5eeb315ad87bfd1e5da838b7fd9b8c377e,ffe2111592da58398548ca4dcb71bb5eeb315ad87bfd1e5da838b7fd9b8c377e,true,83da94e5390c95d453dbf81af248c3a28071bcb9c3b035701dd43c1289eb0ba8,83da94e5390c95d453dbf81af248c3a28071bcb9c3b035701dd43c1289eb0ba8,true,true
ma-g4-english-language-arts-u01-l06,ma-g4-english-language-arts,2bd61cf110fe9d45d13bca5c7f17f34e9b55f6d185a511eb712b5e5b3424874c,2bd61cf110fe9d45d13bca5c7f17f34e9b55f6d185a511eb712b5e5b3424874c,true,e8ab086eda5ea8172a943c2241c61f52296c96c525728b67a01e4f747fcee510,e8ab086eda5ea8172a943c2241c61f52296c96c525728b67a01e4f747fcee510,true,true
ma-g4-english-language-arts-u01-l07,ma-g4-english-language-arts,6f29e4fc7d91e17bc3e0ba37d5481fa364269fe0cabe3a082797780c7fd6daa1,6f29e4fc7d91e17bc3e0ba37d5481fa364269fe0cabe3a082797780c7fd6daa1,true,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,true,true
ma-g4-english-language-arts-u01-l08,ma-g4-english-language-arts,7765d84c128b03448bf6a7e2787bfa724063a06b6ade835ec72e971880b43cae,7765d84c128b03448bf6a7e2787bfa724063a06b6ade835ec72e971880b43cae,true,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,true,true
ma-g4-english-language-arts-u01-l09,ma-g4-english-language-arts,5ede4cb6c484050c6ad39cd77645d4821591205e2f30eb96a1bd0a34243776f4,5ede4cb6c484050c6ad39cd77645d4821591205e2f30eb96a1bd0a34243776f4,true,e8ab086eda5ea8172a943c2241c61f52296c96c525728b67a01e4f747fcee510,e8ab086eda5ea8172a943c2241c61f52296c96c525728b67a01e4f747fcee510,true,true
ma-g4-english-language-arts-u01-l10,ma-g4-english-language-arts,1e861a55f459c3fb955013534e64aef45d0cb49fad5a35972a716b03ae7d295b,1e861a55f459c3fb955013534e64aef45d0cb49fad5a35972a716b03ae7d295b,true,f3214c4d30745ff1d52b564386cf7439c243a118e67e949cd8369a603a85fe76,f3214c4d30745ff1d52b564386cf7439c243a118e67e949cd8369a603a85fe76,true,true
ma-g4-english-language-arts-u01-l11,ma-g4-english-language-arts,03456f11698b39363bf7b3678224d8354084e2775943fcacb15b82b409182512,03456f11698b39363bf7b3678224d8354084e2775943fcacb15b82b409182512,true,a0568fabec681fd1fe4b7a83ab6399b7bebf620fbcab2cd00c82d8eac6fa71ff,a0568fabec681fd1fe4b7a83ab6399b7bebf620fbcab2cd00c82d8eac6fa71ff,true,true
ma-g4-english-language-arts-u01-l12,ma-g4-english-language-arts,5830ddb7a74d8d619c273a6ff4975162a5434e64c23d72a207c1ec9304783d58,5830ddb7a74d8d619c273a6ff4975162a5434e64c23d72a207c1ec9304783d58,true,be5952ea410ce066682f1fcd3f7c5c327c3ed346acdbb94ff7f6037be6b8b159,be5952ea410ce066682f1fcd3f7c5c327c3ed346acdbb94ff7f6037be6b8b159,true,true
ma-g4-english-language-arts-u01-l13,ma-g4-english-language-arts,4657c19198b5e2be9111a520c7967d0353196d92c03fbb91150d035820b58633,4657c19198b5e2be9111a520c7967d0353196d92c03fbb91150d035820b58633,true,7bf76ca54ae89280ee8294a78f8b199bfc82d285f2ade29dccb74b4b08e01fb7,7bf76ca54ae89280ee8294a78f8b199bfc82d285f2ade29dccb74b4b08e01fb7,true,true
ma-g4-english-language-arts-u01-l14,ma-g4-english-language-arts,97f8596a48088a385119db2fb6ad7b94e40f4f0fdf4b6805c78a5a2fca40678c,97f8596a48088a385119db2fb6ad7b94e40f4f0fdf4b6805c78a5a2fca40678c,true,639c366885b3aaf4cb829be551806faaad3c406d36f554583ceaabed27a62174,639c366885b3aaf4cb829be551806faaad3c406d36f554583ceaabed27a62174,true,true
ma-g4-english-language-arts-u01-l15,ma-g4-english-language-arts,eeb07ed328562f7954bcfd9910d4f686d87d9e1fe22616800746bad18ca6ee94,eeb07ed328562f7954bcfd9910d4f686d87d9e1fe22616800746bad18ca6ee94,true,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,fc6ee95a94d7f48c13f5feb8c1d3c44cb35b6f510dced2537a9754074c9904d7,true,true
ma-g4-english-language-arts-u01-l16,ma-g4-english-language-arts,ba6b15fa8544b6e7f07dbd2879573872ed970cde2a9141d20addf2153a56fd62,ba6b15fa8544b6e7f07dbd2879573872ed970cde2a9141d20addf2153a56fd62,true,30b18205c3e6b6f675645ed065a0215d937b37492db9760b403cde668f44735f,30b18205c3e6b6f675645ed065a0215d937b37492db9760b403cde668f44735f,true,true
ma-g4-english-language-arts-u01-l17,ma-g4-english-language-arts,ed8e7f2c5cc012a8a38efe2bc843078080973ac7240e0c37ecaa7870f0987c5f,ed8e7f2c5cc012a8a38efe2bc843078080973ac7240e0c37ecaa7870f0987c5f,true,f3ec2317f6e81f8b2d4882d49bfffba476f8544bc801ca7e6cc0a1f226480ccc,f3ec2317f6e81f8b2d4882d49bfffba476f8544bc801ca7e6cc0a1f226480ccc,true,true
ma-g4-english-language-arts-u01-l18,ma-g4-english-language-arts,35740719a9a58c801864961ef7b95c315031b69f29bd51ac142e26bcd13d35d0,35740719a9a58c801864961ef7b95c315031b69f29bd51ac142e26bcd13d35d0,true,85e8ab59b94de9fa6d1967d763e66cb120da158baf3be58faf0b958d4ac45fd4,85e8ab59b94de9fa6d1967d763e66cb120da158baf3be58faf0b958d4ac45fd4,true,true
ma-g4-english-language-arts-u02-l01,ma-g4-english-language-arts,67c335dfd29c883fffc29658405f89ae55827cc94255efad475e2cb3cb3d0b5d,67c335dfd29c883fffc29658405f89ae55827cc94255efad475e2cb3cb3d0b5d,true,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,true,true
ma-g4-english-language-arts-u02-l02,ma-g4-english-language-arts,eb29d1fe920ba5cc519b640d86c9c9f7bc5b53b8102fc422e69cf4f9b3d694a9,eb29d1fe920ba5cc519b640d86c9c9f7bc5b53b8102fc422e69cf4f9b3d694a9,true,ad4bc8a4947b8e5e21201eca22d33f889199ff82dcb24f700d299a67bbc9b5e0,ad4bc8a4947b8e5e21201eca22d33f889199ff82dcb24f700d299a67bbc9b5e0,true,true
ma-g4-english-language-arts-u02-l03,ma-g4-english-language-arts,5e7da14c3a70c8c9c1ea38f0c91ee6729db0863d66547f0f1f19c0c6b194d8bc,5e7da14c3a70c8c9c1ea38f0c91ee6729db0863d66547f0f1f19c0c6b194d8bc,true,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,true,true
ma-g4-english-language-arts-u02-l04,ma-g4-english-language-arts,ba3e7028a9b5a27c1cd6a2e0d6d98d18552221863bf4190b44ce915d30eb1513,ba3e7028a9b5a27c1cd6a2e0d6d98d18552221863bf4190b44ce915d30eb1513,true,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,true,true
ma-g4-english-language-arts-u02-l05,ma-g4-english-language-arts,e45184eb49084e41b60b4f5fa1e9589a8e2efbda66a76203471740709e8ac36b,e45184eb49084e41b60b4f5fa1e9589a8e2efbda66a76203471740709e8ac36b,true,09a166eb3818430321bc3df0bf14879077a6639670adf01ff54119c2de446835,09a166eb3818430321bc3df0bf14879077a6639670adf01ff54119c2de446835,true,true
ma-g4-english-language-arts-u02-l06,ma-g4-english-language-arts,33d750d52aa246536d18738952d70660d28f9a5e93b1f59331480ee7b17573db,33d750d52aa246536d18738952d70660d28f9a5e93b1f59331480ee7b17573db,true,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,true,true
ma-g4-english-language-arts-u02-l07,ma-g4-english-language-arts,ee3530d708ab85f5ff4c0358098969e22687f63b698c87c4874e63be2283d7b2,ee3530d708ab85f5ff4c0358098969e22687f63b698c87c4874e63be2283d7b2,true,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,true,true
ma-g4-english-language-arts-u02-l08,ma-g4-english-language-arts,a04185680bd93354234083b162be2807f847a9a8b5ca398c0f26f048d053c0a9,a04185680bd93354234083b162be2807f847a9a8b5ca398c0f26f048d053c0a9,true,e06aeea81df5fad26254a8be2fd4331e856155bb41d41b4cc553c6a086b8b875,e06aeea81df5fad26254a8be2fd4331e856155bb41d41b4cc553c6a086b8b875,true,true
ma-g4-english-language-arts-u02-l09,ma-g4-english-language-arts,80c708cb22ecc35b0c121de5d4065607b4ed1ed7470d22cb1ee4e64886f0b42b,80c708cb22ecc35b0c121de5d4065607b4ed1ed7470d22cb1ee4e64886f0b42b,true,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,378da5f6a301516e7d2910c7c24123b7ebcab686c00471ba55fbd545d0fc5c11,true,true
ma-g4-english-language-arts-u02-l10,ma-g4-english-language-arts,505335c34f7f3254fcd4569ccf52e690138f30e76c91ea2e941fa3ec2179dc92,505335c34f7f3254fcd4569ccf52e690138f30e76c91ea2e941fa3ec2179dc92,true,a673b76c14b49f5064ae7af741fd2e9469fc55769ebcd264a1b5d50ab4e44d18,a673b76c14b49f5064ae7af741fd2e9469fc55769ebcd264a1b5d50ab4e44d18,true,true
ma-g4-english-language-arts-u02-l11,ma-g4-english-language-arts,fe98ac0d8946293961ef37cdd3023f59c58b471da88dfcaf9a2a22eb52e4a57a,fe98ac0d8946293961ef37cdd3023f59c58b471da88dfcaf9a2a22eb52e4a57a,true,4bcee9719da7a201d43f351f4265c13718a6805fd0a58e471395bef3a5919a40,4bcee9719da7a201d43f351f4265c13718a6805fd0a58e471395bef3a5919a40,true,true
ma-g4-english-language-arts-u02-l12,ma-g4-english-language-arts,6e8c2573770cd46753d922c47e3201739011c429dd918192af457e379eed3891,6e8c2573770cd46753d922c47e3201739011c429dd918192af457e379eed3891,true,ba07862f02ae371aa174ff881c4042a1e1476f35ba025d92498c2d38bfd4bba5,ba07862f02ae371aa174ff881c4042a1e1476f35ba025d92498c2d38bfd4bba5,true,true
ma-g4-english-language-arts-u02-l13,ma-g4-english-language-arts,3a545e5762a94ff66024229372dc9c604a26016c0a457c415bcd9763b133e9b6,3a545e5762a94ff66024229372dc9c604a26016c0a457c415bcd9763b133e9b6,true,01bd0b9ba3c381592b74a36b935b4d75d83e6e27288e558fc14dcdf5e4ecb6d8,01bd0b9ba3c381592b74a36b935b4d75d83e6e27288e558fc14dcdf5e4ecb6d8,true,true
ma-g4-english-language-arts-u02-l14,ma-g4-english-language-arts,e438ee90c896e6eeda15fa7bfafeeeda01036dea1f55428e135200474409260c,e438ee90c896e6eeda15fa7bfafeeeda01036dea1f55428e135200474409260c,true,639c366885b3aaf4cb829be551806faaad3c406d36f554583ceaabed27a62174,639c366885b3aaf4cb829be551806faaad3c406d36f554583ceaabed27a62174,true,true
ma-g4-english-language-arts-u02-l15,ma-g4-english-language-arts,559272e9023dc7b36d4fefdb6c7fd148ec68fbf8bb4f5160d72f1b304894d997,559272e9023dc7b36d4fefdb6c7fd148ec68fbf8bb4f5160d72f1b304894d997,true,41fdbe411af9f1ba22d0807945c7038f82d55c5284bf4504eb7e1c719f531263,41fdbe411af9f1ba22d0807945c7038f82d55c5284bf4504eb7e1c719f531263,true,true
ma-g4-english-language-arts-u02-l16,ma-g4-english-language-arts,5009aa6c638c432e8a6e46778735c1a6858474893a53f0e3f8894bf1bcdb1ec0,5009aa6c638c432e8a6e46778735c1a6858474893a53f0e3f8894bf1bcdb1ec0,true,2a20e5ecad034cf1995d7b520a4e86c1ec231746dc15685da805c74f662e2b85,2a20e5ecad034cf1995d7b520a4e86c1ec231746dc15685da805c74f662e2b85,true,true
ma-g4-english-language-arts-u02-l17,ma-g4-english-language-arts,d9bf286105b0f00b86203b897f8665df17de3d93d14538cd99c57759e8a2915b,d9bf286105b0f00b86203b897f8665df17de3d93d14538cd99c57759e8a2915b,true,2a6ff4f2ff80c2da7f7b7efd2e22811934d39a189a816e7cc2d54661e2873981,2a6ff4f2ff80c2da7f7b7efd2e22811934d39a189a816e7cc2d54661e2873981,true,true
ma-g4-english-language-arts-u02-l18,ma-g4-english-language-arts,b806529a06aa213e86919bdd77f4bde60c8f93ba6a3e00789f37c8e3bf63877e,b806529a06aa213e86919bdd77f4bde60c8f93ba6a3e00789f37c8e3bf63877e,true,4ac234bba3a992f26511aadd3d47f4f379d14d132e1f7173e2b9631b20478ab2,4ac234bba3a992f26511aadd3d47f4f379d14d132e1f7173e2b9631b20478ab2,true,true
ma-g4-english-language-arts-u03-l01,ma-g4-english-language-arts,7c3e91af734fe587d961621b4be7c3e9e51cb1ad40d3e55cce15be2e3a11b805,7c3e91af734fe587d961621b4be7c3e9e51cb1ad40d3e55cce15be2e3a11b805,true,2c366578e3f049caa4ebaf217cf68bd6567d796ea6a92d0faee69f7b3b501ae6,2c366578e3f049caa4ebaf217cf68bd6567d796ea6a92d0faee69f7b3b501ae6,true,true
ma-g4-english-language-arts-u03-l02,ma-g4-english-language-arts,711c51c62e8be848516f27a8da3e99442423b5ffd8447635f64f1e45b3ba1bac,711c51c62e8be848516f27a8da3e99442423b5ffd8447635f64f1e45b3ba1bac,true,9eee815528ca18ce59c4dbed5ba21de367d79d45a57ab83e11880434f5b2fe32,9eee815528ca18ce59c4dbed5ba21de367d79d45a57ab83e11880434f5b2fe32,true,true
ma-g4-english-language-arts-u03-l03,ma-g4-english-language-arts,32c4b1ee35724279f075ca0875abe3d54cd65809bbd8736d2e481f721de5d88b,32c4b1ee35724279f075ca0875abe3d54cd65809bbd8736d2e481f721de5d88b,true,c5938712b0524eed9e8c2add1a06022f250a459128250c2f8988d37ae2338376,c5938712b0524eed9e8c2add1a06022f250a459128250c2f8988d37ae2338376,true,true
ma-g4-english-language-arts-u03-l04,ma-g4-english-language-arts,605d8785af115a5078d6a7093be8a70188f3a2fd0ae34cf9451c7f00e57db0b2,605d8785af115a5078d6a7093be8a70188f3a2fd0ae34cf9451c7f00e57db0b2,true,c5938712b0524eed9e8c2add1a06022f250a459128250c2f8988d37ae2338376,c5938712b0524eed9e8c2add1a06022f250a459128250c2f8988d37ae2338376,true,true
ma-g4-english-language-arts-u03-l05,ma-g4-english-language-arts,34138cf137e9026835d4de8678788da97c5da250b0651802dcbc7c783255b2ea,34138cf137e9026835d4de8678788da97c5da250b0651802dcbc7c783255b2ea,true,522d381526db2bf22a21f7c8afbfe32100ef42e7f43cd3fbcf02f71c710c2fbc,522d381526db2bf22a21f7c8afbfe32100ef42e7f43cd3fbcf02f71c710c2fbc,true,true
ma-g4-english-language-arts-u03-l06,ma-g4-english-language-arts,651111b1df6618cef1274295c99e009cb69588a63db9493909aa434fa947021c,651111b1df6618cef1274295c99e009cb69588a63db9493909aa434fa947021c,true,bc5e089ae87c9399cb65735337e1d2257cac02f0f5edf4d57bda60939e132797,bc5e089ae87c9399cb65735337e1d2257cac02f0f5edf4d57bda60939e132797,true,true
ma-g4-english-language-arts-u03-l07,ma-g4-english-language-arts,adb684e58636e1cc22910a20d3471627605b40f0f407de5166baeb636ce237a1,adb684e58636e1cc22910a20d3471627605b40f0f407de5166baeb636ce237a1,true,3f6c2bfd1fa377c02449a318e9427feac69c4773552cc29ee4e809977d941910,3f6c2bfd1fa377c02449a318e9427feac69c4773552cc29ee4e809977d941910,true,true
ma-g4-english-language-arts-u03-l08,ma-g4-english-language-arts,84ecafcf3b0d2654149e0b9f1a48d93bca9ce23f3f4b8a1c0c2becd3c9d13612,84ecafcf3b0d2654149e0b9f1a48d93bca9ce23f3f4b8a1c0c2becd3c9d13612,true,3f6c2bfd1fa377c02449a318e9427feac69c4773552cc29ee4e809977d941910,3f6c2bfd1fa377c02449a318e9427feac69c4773552cc29ee4e809977d941910,true,true
ma-g4-english-language-arts-u03-l09,ma-g4-english-language-arts,bbab84c957ec505532a2927099158752a7d81a3bb03b585d3a763f48e6d3afa3,bbab84c957ec505532a2927099158752a7d81a3bb03b585d3a763f48e6d3afa3,true,2c366578e3f049caa4ebaf217cf68bd6567d796ea6a92d0faee69f7b3b501ae6,2c366578e3f049caa4ebaf217cf68bd6567d796ea6a92d0faee69f7b3b501ae6,true,true
ma-g4-english-language-arts-u03-l10,ma-g4-english-language-arts,0e894badae17d485aadf5e151d6db98b383aaa37769317b2b4bc2a74840e7bf4,0e894badae17d485aadf5e151d6db98b383aaa37769317b2b4bc2a74840e7bf4,true,1c7ddd4284771143375d4f55022e165ff8f25eea49bdc9f5e4c03d815dc71946,1c7ddd4284771143375d4f55022e165ff8f25eea49bdc9f5e4c03d815dc71946,true,true
ma-g4-english-language-arts-u03-l11,ma-g4-english-language-arts,35fdaad8c8c5d5f68466aa99619103584782742fa8bf6e0116623321602d8f57,35fdaad8c8c5d5f68466aa99619103584782742fa8bf6e0116623321602d8f57,true,285e6c9647237ad9e0fb83812dc8411851f40e15ecbcbd0525dd57f70bc34b0a,285e6c9647237ad9e0fb83812dc8411851f40e15ecbcbd0525dd57f70bc34b0a,true,true
ma-g4-english-language-arts-u03-l12,ma-g4-english-language-arts,a3bc28a2e521f570d8a2c4d59362bd43c8cfd08d8133d293d35d3876e2fe424d,a3bc28a2e521f570d8a2c4d59362bd43c8cfd08d8133d293d35d3876e2fe424d,true,96a027d3345cf4bf21ae3f659e00ad3ad4772bf20a14c756e8a72ca142632674,96a027d3345cf4bf21ae3f659e00ad3ad4772bf20a14c756e8a72ca142632674,true,true
ma-g4-english-language-arts-u03-l13,ma-g4-english-language-arts,5ab7ee7a5d3104c84314eb201bd6a06af026eba307b61c585176c2dfb528d310,5ab7ee7a5d3104c84314eb201bd6a06af026eba307b61c585176c2dfb528d310,true,4e7feb1f95718c5b43564e6b4a8c2ee4a34405e2bcb185c18675735e6d7d2f98,4e7feb1f95718c5b43564e6b4a8c2ee4a34405e2bcb185c18675735e6d7d2f98,true,true
ma-g4-english-language-arts-u03-l14,ma-g4-english-language-arts,c4fcd54e736beb4f16fd23e974bc08f657565062630a973f51d6fecdf9129bc8,c4fcd54e736beb4f16fd23e974bc08f657565062630a973f51d6fecdf9129bc8,true,639c366885b3aaf4cb829be551806faaad3c406d36f554583ceaabed27a62174,639c366885b3aaf4cb829be551806faaad3c406d36f554583ceaabed27a62174,true,true
ma-g4-english-language-arts-u03-l15,ma-g4-english-language-arts,d4d2b88a04f31aeba48dced27c58d185024af16524ac9d7318f1bcbb8ae91466,d4d2b88a04f31aeba48dced27c58d185024af16524ac9d7318f1bcbb8ae91466,true,616aadfcf2b6601f6641e35a91830e99a421309e0a0e92397149002ebf56685a,616aadfcf2b6601f6641e35a91830e99a421309e0a0e92397149002ebf56685a,true,true
